627442,Benjamin Sesko
413039,Bryan Mbeumo
336077,Altay Bayındır
435648,Joshua Zirkzee
339340,Tyrell Malacia
340456,Noussair Mazraoui
346483,Mason Mount
357147,Diogo Dalot
811779,A. Garnacho
926952,Patrick Dorgu
602105,Antony
610442,Rasmus Højlund
183288,Luke Shaw
401173,Jadon Sancho
,Alemania
,Bayern Bunich
17259,Manuel Neuer
424204,Alphonso Davies
344695,Dayot Upamecano
161056,Joshua Kimmich
503482,Kim Min-jae
480692,Luis Díaz
792380,A. Pavlovic
566723,Michael Olise
243714,Kingsley Coman
132098,Harry Kane
580195,Jamal Musiala
607720,Jonas Urbig
223967,Konrad Laimer
353892,Hiroki Ito
900909,Paul Wanner
1118495,David Daiber
475413,Sacha Boey
153084,Leon Goretzka
483046,Josip Stanisic
159471,Serge Gnabry
170986,Raphaël Guerreiro
822959,Tom Bischof
1259870,Cassiano Kiala
196357,Jonathan Tah
1075147,Lennart Karl
,Bayer Leverkusen
125714,Mark Flekken
193082,Grimaldo
659813,Piero Hincapié
564545,Edmond Tapsoba
467437,Malik Tillman
442891,Martin Terrier
261504,Aleix García
401578,Exequiel Palacios
656681,Victor Boniface
242086,Patrik Schick
532776,Amine Adli
85543,Niklas Lomb
7161,Jonas Hofmann
340322,Nathan Tella
897402,F. Alfa-Ruprecht
1000675,Alejo Sarco
905011,Ibrahim Maza
159088,Robert Andrich
919515,Jeanuël Belocian
1364454,Christian Kofane
632349,Jarell Quansah
1077670,Axel Tape
977464,Arthur
,Dortmund
257814,Gregor Kobel
370789,Julian Ryerson
388198,N. Schlotterbeck
627228,Yan Couto
193004,Waldemar Anton
496094,Karim Adeyemi
406640,Felix Nmecha
578392,Maximilian Beier
796297,Jobe Bellingham
270541,Serhou Guirassy
187492,Julian Brandt
76158,Alexander Meyer
94192,Patrick Drewes
119296,Emre Can
244940,Salih Özcan
579287,Daniel Svensson
166601,Niklas Süle
819215,Julien Duranville
284732,Ramy Bensebaini
504215,Giovanni Reyna
181375,Sébastien Haller
82873,Pascal Groß
106987,Marcel Sabitzer
