987,Wigan
989,Woking
990,Wolverhampton
993,Worksop
994,Wrexham
995,Wycombe
996,Yeovil
999,Elva
1000,Flora
1001,Kuressaare
1003,Paide
1004,Tammeka
1007,Levadia
1008,Nõmme Kalju
1011,Legion
1012,Tallinna Kalev
1015,Narva Trans
1021,Tikves
1032,Ohrid
1033,Pelister
1034,Pobeda
1035,Rabotnički
1046,KF Shkëndija
1047,Sileks
1048,Shkupi
1051,Vardar Skopje
1056,B36
1064,HB
1066,KÍ
1070,NSÍ
1078,Víkingur Gøta
1081,ÍF
1084,Oulu
1086,Haka
1087,Honka
1089,Inter Turku
1093,Jaro
1096,HJK Helsinki
1097,SJK Seinäjoki
1098,Mariehamn
1102,KPV Kokkola
1103,KuPS
1109,Gnistan
1114,VPS Vaasa
1115,HIFK Helsinki
1116,Ajaccio
1117,Arles-Avignon
1118,Auxerre
1119,Beauvais
1120,Cannes
1121,Cherbourg
1122,Monaco
1123,Nancy
1124,Saint-Étienne
1125,Amiens
1126,Angers
1128,Besançon
1129,Louhans-Cuiseaux
1130,Sedan
1131,Frejus
1133,Clermont
1134,Dijon
1136,Troyes
1137,Guingamp
1138,Bordeaux
1139,Gueugnon
1140,Istres
1141,Martigues
1142,Metz
1143,Nantes
1144,Rouen
1145,Sochaux
1146,Sète
1147,Toulouse
1148,Grenoble
1149,Evian
1150,Châteauroux
1151,Le Havre
1152,Le Mans
1153,Libourne
1154,Lille
1155,Lorient
1156,Montpellier
1157,Nîmes
1158,Nice
1160,Olympique Lyon
1161,Marseille
1163,Paris FC
1164,PSG
1165,Lens
1166,Strasbourg
1167,Rodez
1168,Bastia
1169,Caen
1170,Orleans
1171,Colmar
1172,Toulon
1173,Brest
1174,Stade Lavallois
1175,Rennes
1176,Reims
1177,Athlético Marseille
1178,Boulogne
1179,Créteil
1180,Luzenac
1181,Quevilly-Rouen
1182,Valenciennes
1183,Vannes
1185,Dila Gori
1186,Dinamo Batumi
1187,Dinamo Tbilisi
1188,Gagra
1191,Lokomotive Tbilisi
1192,Merani
1193,Samtredia
1194,Rustavi Metalurgist
1196,Sioni
1198,Torpedo Kutaisi
1199,WIT
1200,Eintracht Bamberg
1201,Kaiserslautern
1203,Köln
1204,Magdeburg
1205,Nürnberg
1206,Saarbrücken
1207,Union Berlin
1208,Mainz 05
1209,Alemannia Aachen
1211,Arminia Bielefeld
1213,Bayer Leverkusen
1215,Bayern München
1217,Dortmund
1219,Bor. M'gladbach
1222,Dynamo Dresden
1223,Eint. Braunschweig
1224,Eintracht Frankfurt
1225,Energie
1226,Erzgebirge Aue
1227,Augsburg
1228,Ingolstadt
1231,Schalke 04
1232,St. Pauli
1236,Fortuna Düsseldorf
1238,Hamburg
1240,Hannover
1241,Hansa Rostock
1242,Hertha BSC
1244,Holstein Kiel
1246,Karlsruhe
1247,Munster
1250,MSV Duisburg
1253,Rot-Weiss Essen
1255,Freiburg
1256,Paderborn
1258,Verl
1259,Jahn Regensburg
1262,Darmstadt
1264,Elversberg
1265,Sandhausen
1266,Waldhof Mannheim
1267,Wiesbaden
1268,Werder Bremen
1269,Heidenheim
1271,Greuther Fürth
1272,Unterhaching
1276,Hoffenheim
1277,1860 München
1281,Lübeck
1282,Stuttgart
1283,Stuttgart II
1284,Bochum
1285,Osnabrück
1286,Wolfsburg
1289,Wacker Burghausen
1293,AEL Larissa
1295,AEK
1298,Zakynthos
1302,Agrotikos Asteras
1304,Aiolikos
1308,Anagennisi Karditsa
1310,Aris
1312,AO Kavala
1313,Atromitos
1315,Diagoras
1316,Doxa Drama
1322,Ethnikos Piraeus
1323,Panserraikos
1327,Ilioupoli
1328,Ilisiakos
1329,Ionikos
1330,Iraklis Larisas
1331,Kallithea
1336,Lamia
1337,Levadiakos
1338,Makedonikos
1342,Niki Volos
1343,OFI Creta
1345,Olympiacos
1349,Egaleo
1350,Kastoria
1351,Thiva
1352,PAOK
1353,PAS Giannina
1355,Kalamata
1356,Panachaiki
1357,Panargiakos
1358,Panathinaikos
1360,Panetolikos
1361,Panionios
1362,Panthrakikos
1364,Rodos
1365,Pierikos
1367,Thermaikos
1370,Veria
1373,Malacateco
1374,Marquense
1377,Comunicaciones
1378,Municipal
1379,Xinabajul
1383,Xelajú
1384,Marathón
1385,Motagua
1386,Olimpia
1387,Platense
1388,Victoria
1389,Vida
1391,Choloma
1392,Real España
1396,Eastern
1399,Happy Valley
1402,Kitchee
1411,Siófok
1412,BKV Előre
1416,Honvéd
1417,Budaörsik
1418,Békéscsaba
1420,Debrecen
1421,Diósgyőr
1424,Ajka
1425,Fehérvár
1426,Mezőkövesd
1427,Tatabánya
1428,Ferencváros
1429,Győr Eto
1431,Gyirmót
1434,Puskás
1436,Kazincbarcika
1437,Kecskeméti
1438,Kozármisleny
1440,MTK Budapest
1443,Nyíregyháza
1444,Paksi
1445,Pécs
1449,Haladás
1451,Budafoki
1452,Vasas
1456,Veszprém
1457,Újpest
1458,Afturelding
1459,Breiðablik
1460,FH
1465,Vestri
1466,HK
1470,KA
1472,Keflavík
1473,Víkingur Reykjavík
1474,KR
1476,Fram
1481,Selfoss
1482,Stjarnan
1487,Valur
1491,ÍBV
1495,ÍA
1496,Fylkir
1500,Churchill Bros
1501,Dempo
1504,HAL
1506,East Bengal
1508,Mohammedan SC
1518,Ashdod
1519,B. Jerusalem
1522,Bnei Sakhnin
1523,Bnei Yehuda
1524,Nes Tziona
1526,H. Acre
1528,H. Be'er Sheva
1532,Hapoel Haifa
1533,H. Kiryat Shmona
1534,H. Rishon LeZion
1535,H. Hadera
1536,H. Kfar-Saba
1540,H. Petah Tikva
1541,H. Ra'anana
1542,H. Ramat-Gan
1543,Hapoel Tel Aviv
1546,H. Ramat HaSharon
1550,Maccabi Haifa
1554,M. Kafr Kanna
1555,M. Netanya
1556,M. Petah Tikva
1557,Maccabi Tel Aviv
1558,Gubbio
1560,Cesena
1563,Lumezzane
1564,Mantova
1566,Milan
1570,Reggiana
1571,AC Carpi
1572,Siena
1573,Fiorentina
1574,Bari
1575,Cittadella
1576,US Livorno
1577,Lucchese
1578,Roma
1579,Spezia
1580,Ascoli
1581,Atalanta
1582,Benevento
1583,Bologna
1585,Cagliari
1586,Catania FC
1587,Como
1588,Padova
1589,Empoli
1590,Crotone
1592,Frosinone
1593,Union Brescia
1594,Genoa
1595,Hellas Verona
1596,Inter
1597,Juventus
1598,Messina
1599,Modena
1600,Novara
1601,Carrarese
1602,Parma
1603,Perugia
1604,Pescara
1605,Piacenza
1606,Pisa
1608,Potenza
1610,Ravenna
1612,Reggina
1613,Rimini
1614,Trapani
1615,SPAL
1616,Latina
1617,Juve Stabia
1618,Lazio
1620,Sambenedettese
1622,Napoli
1624,Salernitana
1625,Sorrento
1628,Torino
1629,Siracusa
1630,AlbinoLeffe
1631,Sampdoria
1633,Palermo
1634,Cremonese
1635,Foggia
1636,Grosseto
1637,Lecce
1638,Alessandria
1639,Pergolettese
1640,Sassuolo
1641,Triestina
1642,Udinese
1643,LR Vicenza
1660,Albirex
1661,Avispa Fukuoka
1662,Cerezo Osaka
1663,Consadole
1664,Ehime FC
1667,FC Tokyo
1668,Fagiano Okayama
1669,Gainare Tottori
1670,Gamba Osaka
1672,JEF Utd.
1673,Júbilo Iwata
1674,Kashima Antlers
1675,Kashiwa Reysol
1677,Kawasaki Frontale
1678,Kyoto Sanga
1679,Mito Hollyhock
1680,Montedio
1681,Nagoya Grampus
1682,Kitakyushu
1683,Oita Trinita
1684,RB Omiya Ardija
1685,Roasso Kumamoto
1687,Sagan Tosu
1690,Sanfrecce Hiroshima
1691,Shimizu Pulse
1692,Shonan Bellmare
1697,Tokushima Vortis
1698,Tokyo Verdy
1699,Urawa Reds
1700,Vegalta Sendai
1701,Ventforet Kofu
1702,Vissel Kobe
1704,Yokohama FM
1705,Yokohama FC
1706,Aktobe
1707,Taraz
1708,Astana
1709,FC Atyrau
1710,Ekibastuz
1715,Kaisar Kyzylorda
1717,Ordabasy Shymkent
1718,Shakhter Karaganda
1719,Tobol Kostanay
1720,Kyzylzhar
1721,Zhetysu
1722,Busan I Park
1724,Daegu
1725,Daejeon Hana Ctz
1726,FC Seoul
1728,Gyeongnam
1729,Incheon United
1730,Jeju SK
1731,Jeonbuk HD Motors
1732,Pohang Steelers
1733,Seongnam
1734,Gangwon
1735,Suwon SB
1736,Ulsan HD
1739,Auda
1741,RFS
1751,Jelgava
1755,Spartaks
1756,Tukums
1757,Valmiera
1758,Ventspils
1764,METTA
1774,FK Banga
1775,Ekranas
1779,Jonava
1780,Nevėžis
1782,Sūduva
1783,Siauliai
1786,Zalgiris
1791,Dainava
1792,Fola Esch
1794,Etzella
1795,Dudelange
1797,Differdange
1798,Progrès Niederkorn
1800,Swift Hesperange
1803,Racing FC
1815,Kedah
1817,Kuala Lumpur
1821,Negeri Sembilan
1824,Pahang
1830,PDRM
1832,Sabah
1834,Selangor
1837,Terengganu
1840,Birkirkara
1843,Hamrun Spartans
1844,Hibernians
1848,Mosta
1856,Sliema
1857,St. Andrews
1862,Atlante
1863,Atlas
1865,Guadalajara
1866,Cruz Azul
1867,Querétaro
1868,Monterrey
1869,Pachuca
1870,Tecos
1872,América
1873,Tigres UANL
1874,Necaxa
1875,Santos Laguna
1876,Pumas de la UNAM
1877,Toluca
1878,Puebla
1879,Atlético San Luis
1881,Politehnica UTM
1885,Iskra-Stali
1889,Milsami
1893,Sheriff
1895,Zimbru
1901,Buducnost
1903,Dečić
1911,Jezero
1921,Sutjeska Nikšić
1924,Zeta
1928,Wydad Fes
1929,Y. Berrechid
1930,Chabab Houara
1931,CR Hoceima
1932,Meknès
1933,Difaâ El Jadida
1934,FAR Rabat
1935,FUS Rabat
1936,Hassania
1937,Hilal de Nador
1938,Khemisset
1939,IR Tanger
1940,JS Massira
1941,Kawkab Marrakech
1942,Kenitra
1943,Maghreb Fès
1944,Tétouan
1945,MC Oujda
1946,Khouribga
1947,Safi
1948,Racing Casablanca
1949,Rachad Bernoussi
1950,Raja Casablanca
1951,JSKT
1952,SCC Mohammédia
1953,TAS Casablanca
1954,Wydad Témara
1955,US Mohammédia
1956,Sale
1957,Ben Salah
1958,Al Hoceima
1959,Wydad
1960,ADO Den Haag
1963,AZ Alkmaar
1964,Ajax
1966,De Graafschap
1967,Den Bosch
1968,Dordrecht
1969,FC Eindhoven
1970,Emmen
1971,Groningen
1972,Lisse
1973,Almere
1974,Twente
1975,Utrecht
1976,Volendam
1977,PEC Zwolle
1978,Feyenoord
1979,Fortuna Sittard
1980,GA Eagles
1983,Helmond Sport
1984,Heracles Almelo
1985,Ijsselmeervogels
1986,Quick Boys
1987,MVV Maastricht
1988,NAC Breda
1989,NEC Nijmegen
1990,PSV
1992,RKC Waalwijk
1993,Roda JC
1994,Excelsior
1995,Cambuur
1996,Heerenveen
1997,Spakenburg
1998,Sparta Rotterdam
1999,Oss
2000,Telstar
2003,VVV-Venlo
2004,Vitesse
2005,Willem II
2025,Auckland City
2055,Cliftonville
2057,Coleraine
2059,Crusaders
2069,Glentoran
2075,Larne
2077,Linfield
2093,Aalesund
2094,Alta
2095,Bryne
2096,Asker
2097,Bodø Glimt
2098,Haugesund
2100,Fredrikstad
2101,Ham-Kam
2102,Hønefoss
2103,Start
2104,Hødd
2105,Kongsvinger
2106,Lillestrøm
2108,Molde
2109,Mjondalen
2110,Notodden
2112,Odd
2114,Rosenborg
2115,Brann
2116,Sandefjord
2117,Sandnes
2118,Sarpsborg
2119,Ranheim
2120,Sogndal
2121,Stabæk
2122,Strømsgodset
2123,Strømmen
2124,Tromsø
2125,Viking
2126,Vålerenga
2127,Alianza
2128,Atl. Chiriquí
2130,Plaza Amador
2131,Sporting
2132,Árabe Unido
2135,San Francisco
2136,Tauro
2137,G. Caballero JLM
2138,2 de Mayo (PJC)
2139,3 de Febrero
2140,Cerro Porteño
2141,Independiente (CG)
2142,Guaraní
2143,Libertad
2144,Club Nacional
2145,Rubio Ñu
2147,Sol de América
2148,Olimpia
2150,Sportivo Luqueño
2151,Trinidense
2152,Tacuary
2156,Colegio Comercio
2158,Alianza Lima
2163,Atlético Torino
2165,Mannucci
2168,Atlético Grau
2169,Alianza Atlético
2173,Coopsol
2174,Sport Huancayo
2178,Deportivo Municipal
2181,Melgar
2185,Juan Aurich
2188,León de Huánuco
2192,Sport Boys
2193,Sport Áncash
2194,Sporting Cristal
2195,Racing Huamachuco
2197,U. César Vallejo
2199,Univ. San Martín
2200,UTC
2201,Universitario
2203,Unión Comercio
2208,ŁKS Łódź
2214,Arka Gdynia
2219,Chrobry
2220,C. Chojnice
2221,Cracovia
2225,Elana
2226,Flota
2228,Bełchatów
2229,Jastrzębie
2230,GKS Katowice
2234,Górnik Łęczna
2235,Polkowice
2237,Górnik Zabrze
2239,Hutnik Kraków
2240,Jag. Białystok
2241,Bruk-Bet Termalica
2244,Puszcza N.
2245,KSZO
2250,Olimpia Grudziądz
2251,Korona Kielce
2253,Kotwica
2256,Lech Poznań
2257,Lechia Gdańsk
2259,Legia Warszawa
2260,Kluczbork
2262,Miedź Legnica
2264,Motor Lublin
2268,Stomil Olsztyn
2269,Odra Opole
2272,Olimpia E.
2276,Pelikan
2277,Piast Gliwice
2278,Podbeskidzie
2280,Pogoń Szczecin
2281,Polonia B.
2283,Polonia Warszawa
2285,Radomiak
2286,R. Częstochowa
2288,Resovia
2291,Ruch Chorzów
2293,S. Nowy Sącz
2296,Stal Głowno
2298,Stal Rzeszów
2300,Stal St.W.
2310,Warta Poznań
2311,Widzew
2315,Wisła Puławy
2316,Wisła Kraków
2317,Wisła Płock
2319,Pogoń Siedlce
2320,Zagłębie Lubin
2323,Zdrój
2324,Znicz
2326,Arouca
2327,Loures
2328,Lourosa
2329,Académica
2330,Alverca
2331,Beira-Mar
2337,Chaves
2339,Estoril
2343,FC Porto
2344,Feirense
2345,Gil Vicente
2346,Gondomar
2347,Leixões
2348,Marítimo
2349,Moreirense
2350,Nacional
2355,Paços de Ferreira
2356,Penafiel
2357,Portimonense
2358,Rio Ave
2359,Covilhã
2362,Benfica
2363,Santa Clara
2364,Sporting
2365,Sporting Braga
2366,Trofense
2367,UD Oliveirense
2368,União de Leiria
2369,Varzim
2370,Guimarães
2371,Vitória de Setúbal
2372,Vizela
2382,Al-Ahli
2383,Al-Arabi
2384,Al-Gharafa
2385,Al-Kharitiyath
2386,Al-Khor
2387,Al-Markhiya
2389,Muaither SC
2390,Al-Rayyan
2391,Al-Sadd
2392,Al-Sailiya
2393,Al-Duhail
2394,Al-Shamal
2395,Al-Wakra
2396,Qatar SC
2397,Umm-Salal
2398,Athlone
2400,Bohemians
2401,Bray Wanderers
2403,Cobh Ramblers
2404,Cork City
2405,Derry City
2406,Drogheda United
2407,Dundalk
2408,Finn Harps
2409,Galway United
2418,Shamrock Rovers
2419,Shelbourne
2420,Sligo Rovers
2423,St Patrick's
2426,UCD Dublin
2427,Waterford
2430,Olimpia Satu Mare
2431,UTA Arad
2434,Brăila
2436,CFR Cluj
2438,Aerostar Bacău
2440,Concordia Chiajna
2443,Slobozia
2447,Focşani
2448,Astra
2450,Ceahlăul
2451,Suceava
2453,Mioveni
2455,Dinamo București
2456,Dinamo București B
2460,Bihor
2461,Botoşani
2462,Braşov
2466,Farul Constanţa
2471,Târgovişte
2479,Gloria Bistriţa
2480,Buzău
2483,Petrolul
2484,Iasi
2485,Progresul Spartac
2486,FC Rapid București
2489,Steaua București
2492,U Cluj
2493,Univ. Craiova
2499,CSKA Moscow
2503,Dinamo Moscow
2507,Krasnodar
2508,Rostov
2514,Lokomotiv Moscow
2523,Rubin Kazan
2530,Spartak Moscow
2540,Zenit
2551,Juvenes
2552,Libertas
2553,Domagnano
2554,Fiorentino
2555,Faetano
2556,Cailungo
2557,La Fiorita
2558,Tre Fiori
2559,Tre Penne
2560,Cosmos
2561,Folgore-Falciano
2562,Murata
2563,Pennarossa
2564,San Giovanni
2565,Virtus
2566,Abha
2567,Al-Hazm
2568,Al-Ahli
2569,Al-Ettifaq
2570,Al-Hilal
2571,Al-Ittihad
2572,Al-Faisaly
2573,Al-Nassr
2574,Al-Qadisiyah
2575,Al-Raed
2576,Al-Riyadh
2577,Al-Shabab
2578,Al-Taawon
2579,Al-Wehda
2580,Al-Fateh
2582,Aberdeen
2583,Airdrieonians
2585,Alloa Athletic
2586,Annan
2587,Arbroath
2588,Ayr Utd
2594,Celtic
2595,Clyde
2596,Cove Rangers
2601,Dumbarton
2602,Dundee
2603,Dundee Utd
2604,Dunfermline Atl
2608,Falkirk
2611,Greenock Morton
2613,Hamilton Acd
2614,Hearts
2616,Hibernian
2618,Inverness CT
2621,Kilmarnock
2622,Livingston
2625,Montrose
2626,Motherwell
2628,Partick Thistle
2632,Queen of the South
2633,Queen's Park
2634,Raith Rovers
2635,Rangers
2636,Ross County
2637,St. Johnstone
2638,St. Mirren
2640,Stirling Albion
2645,Železničar
2646,Čukarički
2651,Borac Čačak
2655,Crvena Zvezda
2658,BASK
2663,Dubočica
2664,Javor Ivanjica
2665,Inđija
2666,Jagodina
2667,Novi Pazar
2671,Rad
2672,Radnički Kragujevac
2673,Radnički Sombor
2675,Sloboda Užice
2677,Sloven Ruma
2678,Smederevo
2682,Voždovac
2683,Zemun
2688,Metalac
2691,Mladost Lučani
2692,Napredak
2696,Partizan
2698,Radnički Niš
